Headline,Date,url,description,image,include,section,title,hero,original_image_url
Here's how Africa wants to redraw the world map,26-Aug-25,https://www.washingtonpost.com/world/interactive/2025/mercator-map-africa-au-size/,"The Mercator projection, a centuries-old map style from the age of sail, still prevails in the internet age. Here's what the African Union wants to use instead.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/GZW3YZMKX5AVDLCKTDMN4HYV6I.jpg&w=1200,1,more,Here's how Africa wants to redraw the world map,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/GZW3YZMKX5AVDLCKTDMN4HYV6I.jpg&w=1200
"What is the Massive Ordnance Penetrator, the U.S. bunker-busting bomb?",22-Jun-25,https://www.washingtonpost.com/national-security/2025/06/17/massive-ordnance-penetrator-iran-bunker-buster/,"Iran's nuclear sites were targeted with more than a dozen of the 30,000-pound bunker-busters deployed from B-2 stealth bombers.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/YHYNIBRXCC3VUR23VOMKXUSJCE.jpg&w=1440,,more,"What is the Massive Ordnance Penetrator, the U.S. bunker-busting bomb?",/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/YHYNIBRXCC3VUR23VOMKXUSJCE.jpg&w=1440
"Israel's air defense against Iran, explained",20-Jun-25,https://www.washingtonpost.com/world/2025/06/20/israel-air-defense-iran-iron-dome-missile-arrow/,Israeli officials this week reported an interception success rate of more than 90 percent.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/XGG2KWMJUI45A2IM2FB5VTSWHU.jpg&w=1440,,more,"Israel's air defense against Iran, explained",/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/XGG2KWMJUI45A2IM2FB5VTSWHU.jpg&w=1440
"How Francis, the second-oldest pope in modern history, compared with others",21-Apr-25,https://www.washingtonpost.com/world/2025/04/21/pope-francis-age/,"Pope Francis, the second-oldest pope in modern history, has died at age 88, leaving behind a legacy of change in the Catholic Church.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/UAKVR3JBAJFLRGZNRROHYU6W5U.jpg&w=1440,1,more,"How Francis, the second-oldest pope in modern history, compared with others",/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/UAKVR3JBAJFLRGZNRROHYU6W5U.jpg&w=1440
"Where to view cherry blossoms in the D.C. area, mapped",13-Mar-25,https://www.washingtonpost.com/dc-md-va/2025/cherry-blossom-map-dc-region/,"These maps show some of the best places to see cherry blossoms in Washington D.C., Maryland and Virginia.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/KTZGYCM6MBHJDP2WHJC2NP6C6A.jpg&w=1440,1,more,"Where to view cherry blossoms in the D.C. area, mapped",/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/KTZGYCM6MBHJDP2WHJC2NP6C6A.jpg&w=1440
No clock change? See how early or late you would be in the dark.,7-Mar-25,https://www.washingtonpost.com/nation/interactive/2024/no-daylight-saving-time-see-how-early-or-late-you-would-be-dark/,"Would you be okay if the sun rose before 4 a.m., or after 10? Not changing clocks is a popular idea, but we'd have to live with the extremes.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/3JSKQKOPSJHMPE7P7U6VNQITAY.jpg&w=1200,1,more,No clock change? See how early or late you would be in the dark.,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/3JSKQKOPSJHMPE7P7U6VNQITAY.jpg&w=1200
"How Trump built his victory, vote by vote",8-Nov-24,https://www.washingtonpost.com/elections/interactive/2024/2024-election-vote-map/,"Using sand to represent individual votes, The Post explains where key votes gave Trump a second term in the White House.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/XLUSUBLFWVAS7JPFKKZJE4HBYE.jpg&w=1200,1,more,"How Trump built his victory, vote by vote",/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/XLUSUBLFWVAS7JPFKKZJE4HBYE.jpg&w=1200
"Iron Dome, David's Sling, Arrow: Israel's air defense against Iran, explained",2-Oct-24,https://www.washingtonpost.com/world/2024/04/15/israel-air-defense-iron-dome-iran/,The barrage of nearly 200 ballistic missiles Tuesday was Iran's second major missile attack on Israel in five months.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/O7LZ3I6OUFP6TASFURYE3P7IG4.JPG&w=1440,,more,"Iron Dome, David's Sling, Arrow: Israel's air defense against Iran, explained",/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/O7LZ3I6OUFP6TASFURYE3P7IG4.JPG&w=1440
Where floods from Hurricane Helene are ravaging the North Carolina mountains,30-Sep-24,https://www.washingtonpost.com/weather/2024/09/29/hurricane-helene-north-carolina-floods/,"Hurricane Helene caused catastrophic flooding in North Carolina, impacting Asheville and Buncombe County.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/YZQULNRHZVEALPP5JZ2E3DIIKU_size-normalized.png&w=1440,1,more,Where floods from Hurricane Helene are ravaging the North Carolina mountains,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/YZQULNRHZVEALPP5JZ2E3DIIKU_size-normalized.png&w=1440
Hurricane Helene tracker: Map and projected storm path,26-Sep-24,https://www.washingtonpost.com/weather/2024/09/24/hurricane-helene-path-tracker-map/,Hurricane Helene is the 8th named storm of the Atlantic hurricane season.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/3O2QZICU7ZCIDB7VBPHZ7SIMNM.jpg&w=1440,,more,Hurricane Helene tracker: Map and projected storm path,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/3O2QZICU7ZCIDB7VBPHZ7SIMNM.jpg&w=1440
Mapping the Democratic National Convention in Chicago,19-Aug-24,https://www.washingtonpost.com/politics/2024/08/19/democratic-national-convention-maps-chicago/,Democrats are hosting their national convention at the United Center and McCormick Place in Chicago. Here are the security zones and where protests are planned.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/U3RRCO2XRB6UFGTIZDSNUD5JSE_size-normalized.JPG&w=1440,,more,Mapping the Democratic National Convention in Chicago,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/U3RRCO2XRB6UFGTIZDSNUD5JSE_size-normalized.JPG&w=1440
How Tim Walz performed in his most recent election,6-Aug-24,https://www.washingtonpost.com/politics/2024/08/02/harris-vp-candidates-elections/,Tim Walz's election for governor largely mirrored Joe Biden's 2020 win in Minnesota.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/6AIALHU6KUI6RI65FIMZD4DV2U_size-normalized.jpg&w=1440,1,more,How Tim Walz performed in his most recent election,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/6AIALHU6KUI6RI65FIMZD4DV2U_size-normalized.jpg&w=1440
Swing states get prime spots on the RNC convention floor — except one,15-Jul-24,https://www.washingtonpost.com/politics/2024/07/15/republican-national-convention-floor-maps/,"As more than 2,400 delegates gather in Milwaukee for the Republican National Convention, some will have much better seats than others in Fiserv Forum.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/N2E7VMWTTFHJJLTR3NXVCMGYVI.jpg&w=1440,,more,Swing states get prime spots on the RNC convention floor — except one,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/N2E7VMWTTFHJJLTR3NXVCMGYVI.jpg&w=1440
Mapping the tornadoes in Maryland,6-Jun-24,https://www.washingtonpost.com/weather/2024/06/06/maryland-tornado-map/,Tornadoes ripped through Maryland on Wednesday evening. See where they were reported.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/CTBPVWEDB5DWZJEYIZBQLCC3WY.jpg&w=1440,,more,Mapping the tornadoes in Maryland,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/CTBPVWEDB5DWZJEYIZBQLCC3WY.jpg&w=1440
Mapping the wide-scale Iranian drone and missile attacks,14-Apr-24,https://www.washingtonpost.com/world/2024/04/14/mapping-wide-scale-iranian-drone-missile-attacks/,A look at where Iranian drones and missiles hit in Israel.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/MLK5SVJZMNHHNJRYQE2OG4JI4A.jpg&w=1440,,more,Mapping the wide-scale Iranian drone and missile attacks,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/MLK5SVJZMNHHNJRYQE2OG4JI4A.jpg&w=1440
Where to see cherry blossoms in the D.C. area,8-Mar-24,https://www.washingtonpost.com/dc-md-va/2024/03/08/dc-region-cherry-blossom-maps/,"Here are maps of some of the best places to see cherry blossoms in D.C., Maryland and Virginia.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/UJAOW3X4ZZEIZKUNJLVMNXIOOE.jpg&w=1440,,more,Where to see cherry blossoms in the D.C. area,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/UJAOW3X4ZZEIZKUNJLVMNXIOOE.jpg&w=1440
How permanent daylight saving time would change sunrise and sunset times,4-Mar-24,https://www.washingtonpost.com/weather/2022/03/17/daylight-saving-time-sunrise-sunset/,Brighter winter evenings would come at the expense of darker mornings.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/7UCOEAVVLJCTPFNML4W6GFCXSU.jpg&w=1440,,more,How permanent daylight saving time would change sunrise and sunset times,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/7UCOEAVVLJCTPFNML4W6GFCXSU.jpg&w=1440
Mapping 2024's cicada double-whammy,26-Jan-24,https://www.washingtonpost.com/science/2024/01/26/cicada-brood-map/,"This spring, billions of bugs are expected to be flying around a portion of the middle of the United States, including the Midwest's largest city.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/SQSX3D3EO5G2HCHWIM7VHBQJMM.jpg&w=1440,1,more,Mapping 2024's cicada double-whammy,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/SQSX3D3EO5G2HCHWIM7VHBQJMM.jpg&w=1440
Where the Boeing 737 Max 9 flies,9-Jan-24,https://www.washingtonpost.com/business/2024/01/09/boeing-737-max-flight-routes-airlines/,"Before Friday's accident, roughly 600 flights took off daily with Max 9s that had a similar configuration to the one which lost part of its wall midair.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/2GRH7MZGGJFPFL3IQNA2CLLRJ4.jpg&w=1440,1,more,Where the Boeing 737 Max 9 flies,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/2GRH7MZGGJFPFL3IQNA2CLLRJ4.jpg&w=1440
More than half of Americans live in places where recreational marijuana is legal,8-Nov-23,https://www.washingtonpost.com/politics/2023/legal-weed-states-map/,There are 24 states in the U.S. that have legalized the recreational use of marijuana.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/5TDEMMVB6FG5DBISBPUWYJIYNA.jpg&w=1440,,more,More than half of Americans live in places where recreational marijuana is legal,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/5TDEMMVB6FG5DBISBPUWYJIYNA.jpg&w=1440
"Explore the evolution of beer, from Stone Age sludge to craft brews",19-Sep-23,https://www.washingtonpost.com/food/interactive/2023/beer-history-types-timeline/,"Beer is older than recorded history, but what we drink today looks and tastes far different than it did hundreds or thousands of years ago.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/2W3TZYRJAJGIBNMODJTL2FN2CI.png&w=1200,1,more,"Explore the evolution of beer, from Stone Age sludge to craft brews",/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/2W3TZYRJAJGIBNMODJTL2FN2CI.png&w=1200
Tracking the path of Tropical Storm Idalia,31-Aug-23,https://www.washingtonpost.com/weather/2023/08/27/tracking-path-tropical-storm-idalia/,"We're tracking the path of Hurricane Idalia, which made landfall as a high-end Category 3 storm in Florida's Big Bend and brought dangerous winds and storm surge.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/YW6CJ7V4XBGI3PPDFDVJHVVK3M.jpg&w=1440,,more,Tracking the path of Tropical Storm Idalia,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/YW6CJ7V4XBGI3PPDFDVJHVVK3M.jpg&w=1440
Where so many Republicans voted 'No' on Issue 1 in Ohio,10-Aug-23,https://www.washingtonpost.com/politics/2023/08/10/why-so-many-republicans-voted-no-issue-1-ohio/,"Ohio has been trending Republican. But on Tuesday, voters rejected a GOP-led effort to make it tougher to amend the state constitution as a ballot measure to guarantee access to abortion looms in November.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/WK5NOP4B7FBFZGMW43NUMR7A6Y.jpg&w=1440,1,more,Where so many Republicans voted 'No' on Issue 1 in Ohio,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/WK5NOP4B7FBFZGMW43NUMR7A6Y.jpg&w=1440
Small towns don't vote like other rural areas,9-Aug-23,https://www.washingtonpost.com/politics/2023/08/09/small-town-voting-trump/,"A Washington Post analysis finds that Trump fared about 12 points worse in small-town precincts than in rural precincts, though small towns overall favored him.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/AX5IYJN22RH63I4OZGIOICXCII_size-normalized.png&w=1440,1,more,Small towns don't vote like other rural areas,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/AX5IYJN22RH63I4OZGIOICXCII_size-normalized.png&w=1440
Ocean temperatures are off the charts. Here's where they're highest.,28-Jul-23,https://www.washingtonpost.com/weather/2023/07/28/ocean-temperature-maps-heat-records/,The North Atlantic has baked in record daily warmth every day since early March. The average sea surface temperature is as hot as it's ever been.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/ENHR5EAHCNHE5JJYJFKOVNSDEA.jpg&w=1440,1,more,Ocean temperatures are off the charts. Here's where they're highest.,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/ENHR5EAHCNHE5JJYJFKOVNSDEA.jpg&w=1440
Only 19 U.S. theaters will show 'Oppenheimer' in 70mm Imax. It's epic.,20-Jul-23,https://www.washingtonpost.com/entertainment/movies/2023/07/20/oppenheimer-70mm-imax-theaters-locations/,Director Christopher Nolan shot Oppenheimer for 70mm-Imax film. Moviegoers can see it at only 19 theaters in America.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/WYUL5YK6SFDA3J2RQ4S7FPKFPM.jpg&w=1440,1,more,Only 19 U.S. theaters will show 'Oppenheimer' in 70mm Imax. It's epic.,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/WYUL5YK6SFDA3J2RQ4S7FPKFPM.jpg&w=1440
"From snowy West to snow-starved East, a map of winter winners and losers",3-Feb-23,https://www.washingtonpost.com/weather/2023/02/03/us-snowfall-extremes-map/,"In this odd winter for U.S. snowfall, western peaks are loaded but New York and D.C. are nearly bare.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/4ZQHOBX5CBHTTJC66CA2UBWPJQ.jpg&w=1440,1,more,"From snowy West to snow-starved East, a map of winter winners and losers",/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/4ZQHOBX5CBHTTJC66CA2UBWPJQ.jpg&w=1440
Here's how the Seoul Halloween crush happened,30-Oct-22,https://www.washingtonpost.com/world/2022/10/29/where-how-seoul-itaewon-stampede/,The crush in Seoul happened in the Itaewon neighborhood. Videos reveal a timeline of how the tragedy unfolded.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.us-east-1.amazonaws.com/public/FF3YRIBBJHZC6UFNSA3FQZAJ6Y_size-normalized.jpg&w=1440,1,more,Here's how the Seoul Halloween crush happened,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.us-east-1.amazonaws.com/public/FF3YRIBBJHZC6UFNSA3FQZAJ6Y_size-normalized.jpg&w=1440
What it looks like as drought strangles the mighty Mississippi,27-Oct-22,https://www.washingtonpost.com/climate-environment/2022/10/26/mississippi-river-drying-up/,"The Mississippi River, the nation's most mythical waterway, has been strangled by months of drought, with water levels plummeting to historic lows.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/227WTMDU7NE6ZCCBSWBS4DQOQQ.gif&w=1440,1,more,What it looks like as drought strangles the mighty Mississippi,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/227WTMDU7NE6ZCCBSWBS4DQOQQ.gif&w=1440
Mapping this summer's extreme divide in rain and drought,3-Sep-22,https://www.washingtonpost.com/climate-environment/2022/09/03/rain-drought-united-states-maps/,"Despite record precipitation events this summer, the country is likely running behind its average annual rainfall",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/RT474X2MH5A4RAGY72NPF7A3DY.jpg&w=1440,1,more,Mapping this summer's extreme divide in rain and drought,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/RT474X2MH5A4RAGY72NPF7A3DY.jpg&w=1440
"Young men, guns and the prefrontal cortex",3-Jun-22,https://www.washingtonpost.com/health/2022/06/03/why-so-many-mass-shooters-young-angry-men/,"The Uvalde, Tex., shooter is part of a long list of young male perpetrators. Some experts think gun laws need to change to address that.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/LX7MICW5Y4I6ZPBVVEOQVFESHM_size-normalized.jpg&w=1440,1,more,"Young men, guns and the prefrontal cortex",/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/LX7MICW5Y4I6ZPBVVEOQVFESHM_size-normalized.jpg&w=1440
Visualizing the omicron wave striking and rolling across the country,28-Jan-22,https://www.washingtonpost.com/health/interactive/2022/omicron-wave-spread-maps/,"Covid's omicron wave blew case rates and hospitalization to new national records as it hit the Northeast in January, but it has already turned elsewhere. This story also brings data and maps to compare how omicron and delta waves spread across the country",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/IPNWGSVANVBZDG2WFFCI7EVNKM.gif&w=1200,1,more,Visualizing the omicron wave striking and rolling across the country,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/IPNWGSVANVBZDG2WFFCI7EVNKM.gif&w=1200
Satellite imagery shows the scale of the traffic congestion at the ports of Los Angeles,17-Sep-21,https://www.washingtonpost.com/business/2021/09/17/port-los-angeles-satellite/,"Satellite images show congestion at the L.A.-Long Beach port complex. Record demand for imported goods, beginning in mid-2020, coupled with shortages of truckers, shipping containers and other equipment, has slowed ship unloading and left dozens of vessels waiting offshore.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/67U3JA7XRRCHBD3KGEIA3K7UVQ.jpg&w=1440,1,more,Satellite imagery shows the scale of the traffic congestion at the ports of Los Angeles,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/67U3JA7XRRCHBD3KGEIA3K7UVQ.jpg&w=1440
Map of dry gas stations impacted by cyberattack,18-May-21,https://www.washingtonpost.com/business/interactive/2021/map-gas-shortages/,The Colonial Pipeline system fuels 45 percent of the east coast's gas supply. A recent cyberattack halted the supplier and lead to panic purchases and price spikes.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/XXLWNEDDJFFR3K5FEGJFZZORIU.jpg&w=1200,,more,Map of dry gas stations impacted by cyberattack,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/XXLWNEDDJFFR3K5FEGJFZZORIU.jpg&w=1200
Satellite images show St. Vincent blanketed with volcanic ash as eruptions continue,14-Apr-21,https://www.washingtonpost.com/world/2021/04/14/st-vincent-volcano-eruption-images/,Images reveal ash covering much of the island.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/S6IOGFE4OQI6XMXVPUXQDATVBU.jpg&w=1484,1,more,Satellite images show St. Vincent blanketed with volcanic ash as eruptions continue,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/S6IOGFE4OQI6XMXVPUXQDATVBU.jpg&w=1484
"Stimulus payments will cover seven months of rent for some, less than one for others",11-Mar-21,https://www.washingtonpost.com/business/2021/03/11/latest-stimulus-payments-cover-months-rent-some-places-less-than-month-others/,"Depending on your filing status and where you live, your stimulus payment could cover multiple rent bills – or not even a full month.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/ODNMT4ECUMI6XPRCGLJTDWDVGA.jpg&w=1484,1,more,"Stimulus payments will cover seven months of rent for some, less than one for others",/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/ODNMT4ECUMI6XPRCGLJTDWDVGA.jpg&w=1484
"A year of the pandemic: Sorrow, stamina, defiance, despair",11-Mar-21,https://www.washingtonpost.com/nation/interactive/2021/coronavirus-timeline/,"For most Americans, March 11 was the day the coronavirus crisis first became real. Fifty-two weeks later, millions have fallen ill and millions more have been vaccinated. More than 525,000 are dead. This timeline tells the story of a singular period in history.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/VZDXDDCB5ZEYZP3X4FOIOINYWQ.jpg&w=1200,1,more,"A year of the pandemic: Sorrow, stamina, defiance, despair",/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/VZDXDDCB5ZEYZP3X4FOIOINYWQ.jpg&w=1200
"Ahead of the inauguration, much of D.C. closed off as never before",18-Jan-21,https://www.washingtonpost.com/dc-md-va/2021/01/15/ahead-inauguration-much-dc-closed-off-like-never-before/,,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/OFYJ3YVCMJCLVI2WYPXLQCXOME.jpg&w=1484,1,more,"Ahead of the inauguration, much of D.C. closed off as never before",/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/OFYJ3YVCMJCLVI2WYPXLQCXOME.jpg&w=1484
The political winds in the U.S. are swirling,15-Dec-20,https://www.washingtonpost.com/graphics/2020/elections/electorate-changes-2016-election-vs-2020/,See how political shifts and changes in turnout from 2016 have affected the 2020 election across the U.S.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/R6DQLFPM2JDIVCQWKEZQK4IIPU.png&w=1200,1,more,The political winds in the U.S. are swirling,/assets/images/more-imrs.php,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/R6DQLFPM2JDIVCQWKEZQK4IIPU.png&w=1200
